# OpenQP radial SAP effective-charge table Z_eff(r)
# Source: Lehtola, JCTC 15, 1593 (2019), via pyscf.dft.sap_data
# Potential of atom Z at distance r:  V(r) = -Z_eff(r)/r
# Format: line 1 = 'zmax nr'; then nr r-values; then zmax rows of nr Z_eff values
36 1501
8.7052275331365794e-02 8.7089557087781405e-02 8.7113983620908594e-02 8.7129093253672796e-02 8.7137780756723293e-02 8.7142316696098898e-02
8.7144389268168698e-02 8.7145166771844404e-02 8.7145378272671895e-02 8.7145409489786302e-02 8.7145411993785296e-02 8.7145458205276097e-02
8.7145771295346897e-02 8.7146922253874007e-02 8.7149990335185307e-02 8.7156705001965706e-02 8.7169565334370300e-02 8.7191932509234002e-02
8.7228091729401602e-02 8.7283280864570600e-02 8.7363684028282595e-02 8.7476389334156898e-02 8.7629311119935299e-02 8.7831077971406296e-02
8.8090888890839394e-02 8.8418340908010207e-02 8.8823232299659299e-02 8.9315346341019994e-02 8.9904221139569196e-02 9.0598911578668201e-02
9.1407749713557807e-02 9.2338110105002202e-02 9.3396186542147402e-02 9.4586786396102102e-02 9.5913148464411804e-02 9.7376789623690202e-02
9.8977384917353001e-02 1.0071268488582499e-01 1.0257847301950500e-01 1.0456856520485200e-01 1.0667485196814901e-01 1.0888738322838599e-01
1.1119449417952400e-01 1.1358296986252300e-01 1.1603824498737800e-01 1.1854463465191201e-01 1.2108559080186899e-01 1.2364397860746500e-01
1.2620236641306001e-01 1.2874332256301799e-01 1.3124971222755200e-01 1.3370498735240699e-01 1.3609346303540601e-01 1.3840057398654401e-01
1.4061310524678000e-01 1.4271939201007799e-01 1.4470948419542501e-01 1.4657527232910500e-01 1.4831057229757699e-01 1.4991116759124001e-01
1.5137480875051801e-01 1.5270117081882800e-01 1.5389177067278201e-01 1.5494984710992801e-01 1.5588020750137199e-01 1.5668904563626199e-01
1.5738373607536099e-01 1.5797261087391001e-01 1.5846472491527000e-01 1.5886961630692001e-01 1.5919706832409000e-01 1.5945687924352300e-01
1.5965864609499400e-01 1.5981156788077300e-01 1.5992427318664701e-01 1.6000467635035900e-01 1.6005986548552800e-01 1.6009602470569601e-01
1.6011839188056001e-01 1.6013125221296401e-01 1.6013796687974499e-01 1.6014103496105600e-01 1.6014218591958301e-01 1.6014249900965399e-01
1.6014254522114499e-01 1.6014254878542000e-01 1.6014261278837599e-01 1.6014304641840199e-01 1.6014464049698399e-01 1.6014888979232400e-01
1.6015818961177600e-01 1.6017600118357500e-01 1.6020697974062001e-01 1.6025706029265699e-01 1.6033349729386701e-01 1.6044485574699499e-01
1.6060095269569799e-01 1.6081274950477600e-01 1.6109219677320499e-01 1.6145203512729700e-01 1.6190555646181301e-01 1.6246633139873601e-01
1.6314790978295299e-01 1.6396350190178599e-01 1.6492564877673099e-01 1.6604589031169301e-01 1.6733444027988001e-01 1.6879987708475699e-01
1.7044885893957801e-01 1.7228587158181999e-01 1.7431301588693901e-01 1.7652984178977801e-01 1.7893323378682599e-01 1.8151735200854499e-01
1.8427363145218800e-01 1.8719084048945700e-01 1.9025519824931800e-01 1.9345054896505001e-01 1.9675858990665299e-01 2.0015914813453500e-01
2.0363050004525499e-01 2.0714972656897601e-01 2.1069309595123401e-01 2.1423646533349200e-01 2.1775569185721300e-01 2.2122704376793301e-01
2.2462760199581500e-01 2.2793564293741700e-01 2.3113099365315001e-01 2.3419535141301101e-01 2.3711256045028001e-01 2.3986883989392299e-01
2.4245295811564199e-01 2.4485635011269000e-01 2.4707317601552900e-01 2.4910032032064799e-01 2.5093733296289000e-01 2.5258631481771099e-01
2.5405175162258797e-01 2.5534030159077498e-01 2.5646054312573702e-01 2.5742269000068202e-01 2.5823828211951499e-01 2.5891986050373200e-01
2.5948063544065503e-01 2.5993415677517101e-01 2.6029399512926299e-01 2.6057344239769198e-01 2.6078523920676999e-01 2.6094133615547299e-01
2.6105269460860098e-01 2.6112913160981099e-01 2.6117921216184797e-01 2.6121019071889301e-01 2.6122800229069199e-01 2.6123730211014401e-01
2.6124155140548400e-01 2.6124314548406602e-01 2.6124357911409202e-01 2.6124364311704801e-01 2.6124364796315902e-01 2.6124373381155502e-01
2.6124431544784699e-01 2.6124645361609999e-01 2.6125215327764800e-01 2.6126462730430100e-01 2.6128851830804500e-01 2.6133007044228201e-01
2.6139724444970303e-01 2.6149977086919601e-01 2.6164913810363599e-01 2.6185851394244503e-01 2.6214260107499998e-01 2.6251742906950098e-01
2.6300008717300399e-01 2.6360840405953401e-01 2.6436058226530201e-01 2.6527479645779500e-01 2.6636876584941599e-01 2.6765931195344000e-01
